mes;equipamento;faixa;data;hora;minutos_intervalo;qtd_0a10km;qtd_11a20km;qtd_21a30km;qtd_31a40km;qtd_41a50km;qtd_51a60km;qtd_61a70km;qtd_71a80km;qtd_81a90km;qtd_91a100km;qtd_acimade100km
6;"FS003REC";2;"2020-06-25";5;"0-15";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";6;"16-30";1;0;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";6;"31-45";1;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";6;"46-59";0;8;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";7;"0-15";0;4;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";7;"16-30";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";7;"31-45";0;5;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";7;"46-59";0;2;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";8;"0-15";1;2;1;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";8;"16-30";0;5;0;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";8;"31-45";1;4;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";8;"46-59";2;4;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";9;"0-15";2;17;3;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";9;"16-30";2;8;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";9;"31-45";0;4;2;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";9;"46-59";0;6;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";10;"0-15";1;12;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";10;"16-30";0;7;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";10;"31-45";0;9;5;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";10;"46-59";2;6;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";11;"0-15";0;11;2;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";11;"16-30";2;6;2;2;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";11;"31-45";0;7;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";11;"46-59";0;9;7;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";12;"0-15";0;11;3;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";12;"16-30";0;5;3;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";12;"31-45";0;13;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";12;"46-59";1;8;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";13;"0-15";1;9;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";13;"16-30";1;4;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";13;"31-45";1;10;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";13;"46-59";0;5;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";14;"0-15";0;3;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";14;"16-30";0;5;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";14;"31-45";1;4;4;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";14;"46-59";1;9;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";15;"0-15";0;11;5;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";15;"16-30";0;17;4;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";15;"31-45";2;11;1;2;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";15;"46-59";1;5;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";16;"0-15";0;7;2;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";16;"16-30";0;17;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";16;"31-45";0;11;5;2;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";16;"46-59";1;4;0;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";17;"0-15";0;7;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";17;"16-30";0;8;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";17;"31-45";1;6;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";17;"46-59";1;10;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";18;"0-15";0;3;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";18;"16-30";1;3;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";18;"31-45";1;4;4;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";18;"46-59";2;5;0;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";19;"0-15";1;4;3;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";19;"16-30";0;1;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";19;"31-45";0;2;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";19;"46-59";2;2;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";20;"0-15";0;2;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";20;"16-30";0;3;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";20;"31-45";0;6;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";21;"16-30";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";21;"46-59";1;0;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";22;"31-45";1;0;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";22;"46-59";0;1;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";23;"0-15";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-25";23;"46-59";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";0;"0-15";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";0;"31-45";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";2;"0-15";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";2;"46-59";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";4;"46-59";0;0;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";6;"0-15";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";6;"16-30";0;2;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";6;"31-45";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";6;"46-59";1;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";7;"0-15";0;2;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";7;"16-30";2;3;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";7;"31-45";1;0;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";7;"46-59";1;5;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";8;"0-15";1;10;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";8;"16-30";0;3;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";8;"31-45";2;12;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";8;"46-59";0;10;4;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";9;"0-15";1;8;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";9;"16-30";0;13;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";9;"31-45";2;7;0;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";9;"46-59";1;7;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";10;"0-15";1;12;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";10;"16-30";1;11;2;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";10;"31-45";1;12;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";10;"46-59";1;8;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";11;"0-15";2;3;1;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";11;"16-30";0;8;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";11;"31-45";2;13;2;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";11;"46-59";1;8;3;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";12;"0-15";0;18;4;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";12;"16-30";1;8;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";12;"31-45";5;15;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";12;"46-59";0;11;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";13;"0-15";0;9;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";13;"16-30";1;8;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";13;"31-45";0;9;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";13;"46-59";1;10;0;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";14;"0-15";0;17;1;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";14;"16-30";2;12;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";14;"31-45";0;6;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";14;"46-59";1;12;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";15;"0-15";1;8;2;2;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";15;"16-30";2;8;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";15;"31-45";3;7;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";15;"46-59";0;9;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";16;"0-15";0;6;1;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";16;"16-30";1;8;1;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";16;"31-45";2;8;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";16;"46-59";1;8;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";17;"0-15";0;6;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";17;"16-30";0;9;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";17;"31-45";2;3;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";17;"46-59";0;5;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";18;"0-15";1;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";18;"16-30";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";18;"31-45";0;4;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";18;"46-59";1;3;3;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";19;"0-15";0;4;1;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";19;"16-30";2;5;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";19;"31-45";0;2;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";19;"46-59";2;3;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";20;"0-15";2;2;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";20;"16-30";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";20;"46-59";0;0;1;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";21;"0-15";2;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";21;"31-45";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";22;"31-45";1;0;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";22;"46-59";1;0;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";23;"0-15";1;0;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-26";23;"46-59";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";1;"16-30";0;1;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";2;"46-59";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";3;"0-15";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";3;"16-30";0;0;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";5;"0-15";1;0;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";5;"16-30";1;0;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";5;"31-45";1;0;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";6;"16-30";1;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";6;"31-45";0;2;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";6;"46-59";2;2;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";7;"16-30";1;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";7;"31-45";0;0;0;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";7;"46-59";1;4;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";8;"0-15";0;4;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";8;"16-30";2;2;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";8;"31-45";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";8;"46-59";0;2;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";9;"0-15";1;0;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";9;"16-30";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";9;"31-45";0;2;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";9;"46-59";0;2;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";10;"0-15";1;1;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";10;"31-45";2;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";10;"46-59";0;0;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";11;"0-15";0;7;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";11;"16-30";0;3;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";11;"31-45";1;2;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";11;"46-59";1;3;0;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";12;"0-15";0;4;2;2;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";12;"16-30";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";12;"31-45";0;3;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";12;"46-59";1;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";13;"0-15";0;3;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";13;"16-30";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";13;"31-45";0;3;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";13;"46-59";1;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";14;"0-15";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";14;"16-30";0;3;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";14;"31-45";1;4;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";14;"46-59";2;4;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";15;"0-15";1;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";15;"16-30";2;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";15;"31-45";1;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";15;"46-59";0;2;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";16;"0-15";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";16;"16-30";1;2;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";16;"31-45";1;2;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";16;"46-59";2;3;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";17;"0-15";0;0;0;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";17;"16-30";0;1;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";17;"31-45";1;3;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";17;"46-59";0;4;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";18;"0-15";0;2;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";18;"16-30";0;3;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";18;"31-45";1;2;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";18;"46-59";1;4;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";19;"0-15";0;2;1;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";19;"16-30";1;0;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";19;"46-59";0;1;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";20;"31-45";1;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";21;"0-15";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";21;"16-30";0;2;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";21;"31-45";1;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";22;"0-15";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";22;"16-30";0;2;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";22;"31-45";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-27";22;"46-59";0;0;0;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-28";0;"46-59";0;0;0;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-28";1;"0-15";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";10;"0-15";1;22;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";10;"16-30";1;8;3;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";10;"31-45";1;8;3;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";10;"46-59";0;12;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";11;"0-15";0;13;4;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";11;"16-30";1;11;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";11;"31-45";3;8;3;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";11;"46-59";0;9;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";12;"0-15";0;11;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";12;"16-30";0;9;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";12;"31-45";0;9;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";12;"46-59";0;4;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";13;"0-15";2;13;2;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";13;"16-30";2;11;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";13;"31-45";1;9;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";13;"46-59";1;7;0;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";14;"0-15";1;13;3;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";14;"16-30";1;15;2;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";14;"31-45";1;7;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";14;"46-59";1;4;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";15;"0-15";2;15;5;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";15;"16-30";3;12;4;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";15;"31-45";0;3;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";15;"46-59";0;11;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";16;"0-15";2;10;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";16;"16-30";0;8;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";16;"31-45";4;4;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";16;"46-59";0;5;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";17;"0-15";0;14;4;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";17;"16-30";0;11;0;2;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";17;"31-45";0;9;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";17;"46-59";1;3;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";18;"0-15";0;13;3;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";18;"16-30";0;7;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";18;"46-59";0;5;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";19;"0-15";1;0;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";19;"16-30";1;2;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";19;"31-45";1;3;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";19;"46-59";0;2;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";20;"0-15";0;1;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";20;"46-59";0;2;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";21;"16-30";1;2;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";21;"31-45";0;3;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";21;"46-59";1;3;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";22;"0-15";0;2;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";22;"16-30";1;0;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";22;"31-45";1;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";23;"0-15";0;0;0;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-29";23;"16-30";1;0;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";0;"31-45";1;2;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";2;"16-30";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";2;"31-45";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";2;"46-59";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";4;"16-30";0;0;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";5;"16-30";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";5;"46-59";0;1;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";6;"31-45";0;2;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";6;"46-59";0;2;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";7;"0-15";1;0;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";7;"16-30";0;2;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";7;"31-45";1;8;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";7;"46-59";0;3;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";8;"0-15";0;2;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";8;"16-30";1;9;2;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";8;"31-45";0;8;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";8;"46-59";0;11;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";9;"0-15";2;8;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";9;"16-30";0;8;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";9;"31-45";0;9;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";9;"46-59";1;13;1;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";10;"0-15";0;9;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";10;"16-30";2;7;0;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";10;"31-45";0;10;4;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";10;"46-59";0;8;0;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";11;"0-15";2;7;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";11;"16-30";1;13;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";11;"31-45";1;8;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";11;"46-59";1;6;1;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";12;"0-15";0;12;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";12;"16-30";0;13;3;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";12;"31-45";2;7;2;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";12;"46-59";1;11;3;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";13;"0-15";0;5;1;1;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";13;"16-30";1;8;2;0;0;0;0;0;0;0;0
6;"FS003REC";2;"2020-06-30";13;"31-45";1;11;5;0;0;0;0;0;0;0;0
